GEOID,City,Unit,Area,PopDensity,HomeOwn,SingleFamily,Edu,HomeValue,Income,White,Wealth,Gini,geometry
5001335875,Isle La Motte,187,43200415.467250094,9.745276647146064e-6,0.946524064171123,0.7401574803149606,0.3438395415472779,197300,59583,0.9857482185273159,0.7494033412887828,0.4268,"list(c(-73.381397, -73.379822, -73.375709, -73.371967, -73.369103, -73.366459, -73.3630566734973, -73.362229, -73.360327, -73.35808, -73.356218, -73.353657, -73.347837, -73.3427866086322, -73.337131, -73.330642, -73.32784, -73.323878, -73.321417, -73.316063, -73.313427, -73.312057, -73.311422, -73.311999, -73.315635, -73.316206, -73.315932, -73.316294, -73.315425, -73.312391, -73.309244, -73.3411277344487, -73.3502, -73.353472, -73.354945, -73.35808, -73.365678, -73.3680566215151, -73.369647, -73.371329, 
-73.375345, -73.378717, -73.379452, -73.381359, -73.381397, 44.848805, 44.857037, 44.860745, 44.862414, 44.86668, 44.87504, 44.8882495527549, 44.891463, 44.897236, 44.901325, 44.904492, 44.907346, 44.911309, 44.9138023071632, 44.913872, 44.913002, 44.912411, 44.911063, 44.908146, 44.903357, 44.90085, 44.898937, 44.896077, 44.890424, 44.869572, 44.867541, 44.863266, 44.859739, 44.854307, 44.847695, 44.842755, 44.8091445485274, 44.816394, 44.820386, 44.8215, 44.82331, 44.826451, 44.8280601203749, 44.829136, 
44.830742, 44.836307, 44.837358, 44.83801, 44.845021, 44.848805))"
5001350650,North Hero,405,120329426.10377167,7.86175111634101e-6,0.8962962962962963,0.7620817843866171,0.4529331514324693,298600,80781,0.9630021141649049,0.8680257510729614,0.4203,"list(c(-73.348694, -73.347072, -73.344254, -73.335713, -73.333771, -73.333154, -73.333933, -73.33443, -73.335443, -73.3411277344487, -73.309244, -73.29145, -73.290964, -73.290268, -73.288512, -73.283299, -73.282458, -73.277311, -73.272564, -73.271123, -73.267171, -73.261526, -73.258385, -73.255518, -73.253033, -73.249473, -73.244144, -73.241708, -73.236997, -73.230777, -73.226274, -73.224434, -73.216611, -73.208966, -73.206444, -73.19802, -73.194939, -73.192787, -73.191709, -73.19141, -73.191821, 
-73.19402, -73.195948, -73.196362, -73.196582, -73.198575, -73.20073, -73.203276, -73.203368, -73.205594, -73.206959, -73.207554, -73.207234, -73.203876, -73.202919, -73.202501, -73.204674, -73.206933, -73.207812, -73.208864, -73.212552, -73.216357, -73.224392, -73.227418, -73.233569, -73.236082, -73.24188, -73.244552, -73.250582, -73.252995, -73.256107, -73.261659, -73.281386, -73.285473, -73.289477, -73.294673, -73.300904, -73.306048, -73.309491, -73.312186, -73.312953, -73.314534, -73.31635, -73.329091, 
-73.333762, -73.341852, -73.344566, -73.347679, -73.3520072158159, -73.348694, 44.768246, 44.772988, 44.776282, 44.782086, 44.785192, 44.788759, 44.7992, 44.802188, 44.804602, 44.8091445485274, 44.842755, 44.842197, 44.842977, 44.847874, 44.850423, 44.861978, 44.863084, 44.873758, 44.894782, 44.89769, 44.903002, 44.909378, 44.914223, 44.919247, 44.922545, 44.9249, 44.926616, 44.927079, 44.927469, 44.927437, 44.919505, 44.918107, 44.915444, 44.91193, 44.911179, 44.910379, 44.910486, 44.9087, 44.906798, 
44.902657, 44.893956, 44.886844, 44.882419, 44.880249, 44.875042, 44.871408, 44.869436, 44.866397, 44.861555, 44.856609, 44.852402, 44.846389, 44.845239, 44.840132, 44.837941, 44.835487, 44.831685, 44.829212, 44.825001, 44.823471, 44.821519, 44.82067, 44.817968, 44.816319, 44.812165, 44.810205, 44.80437, 44.800982, 44.792186, 44.788215, 44.782498, 44.779273, 44.773046, 44.771607, 44.765732, 44.76359, 44.760152, 44.758627, 44.757051, 44.754572, 44.752702, 44.751085, 44.751036, 44.752809, 44.753233, 
44.753325, 44.753952, 44.757713, 44.7606747727517, 44.768246))"
5001367000,South Hero,701,122783227.49410498,1.3943272505051195e-5,0.8530670470756063,0.7909270216962525,0.523884103367267,371100,94844,0.959696261682243,0.9077102803738317,0.4714,"list(c(-73.389966, -73.387346, -73.386497, -73.385899, -73.3864312296218, -73.387169, -73.386783, -73.379748, -73.378561, -73.383157, -73.384483, -73.383974, -73.380906, -73.377973, -73.378014, -73.378968, -73.379074, -73.377209, -73.375931, -73.374134, -73.373063, -73.37059, -73.369669, -73.370065, -73.37272, -73.37101, -73.371800465581, -73.340431, -73.315876, -73.293742, -73.228098, -73.232928, -73.233642, -73.233209, -73.233762, -73.23599, -73.23802, -73.242007, -73.249574, -73.252756, -73.254875, 
-73.255577, -73.257022, -73.254465, -73.254334, -73.258378, -73.26559, -73.267742, -73.275754, -73.281194, -73.293811, -73.313533, -73.326746, -73.356684, -73.3614860172538, -73.3616072569287, -73.367275, -73.374389, -73.375666, -73.377794, -73.381848, -73.38164, -73.377897, -73.376806, -73.376332, -73.376849, -73.380726, -73.382932, -73.38982, -73.390231, -73.389966, 44.61962, 44.623672, 44.626924, 44.631044, 44.6329290148338, 44.635542, 44.636369, 44.64036, 44.641475, 44.645764, 44.646683, 44.647605, 
44.648871, 44.652918, 44.653846, 44.65518, 44.656772, 44.658142, 44.660315, 44.66234, 44.662713, 44.662518, 44.663478, 44.666071, 44.668739, 44.672763, 44.675131137091, 44.67788, 44.680146, 44.682102, 44.688192, 44.675557, 44.671439, 44.649791, 44.648653, 44.646686, 44.64558, 44.644252, 44.642808, 44.641041, 44.636165, 44.632138, 44.628962, 44.607897, 44.606847, 44.600378, 44.592611, 44.591029, 44.586129, 44.583414, 44.578405, 44.57288, 44.570171, 44.564017, 44.5635184068807, 44.5636027365224, 44.567545, 
44.575455, 44.582038, 44.585128, 44.589316, 44.590583, 44.593848, 44.595455, 44.597218, 44.599598, 44.605239, 44.612184, 44.61721, 44.618353, 44.61962))"
5001504375,Belvidere,182,83067983.5430648,5.188521276389927e-6,0.9175824175824175,0.6976744186046512,0.3522012578616352,154700,73214,0.9280742459396751,0.8088578088578089,0.375,"list(c(-72.743823, -72.744603, -72.675841, -72.625484, -72.612102, -72.593494, -72.607628, -72.607697, -72.663025, -72.704251, -72.710658, -72.717165, -72.743276, -72.744629, -72.743823, 44.763038, 44.786457, 44.794213, 44.799454, 44.801587, 44.790616, 44.77337, 44.772743, 44.703195, 44.718356, 44.720704, 44.722692, 44.732059, 44.753466, 44.763038))"
5001511500,Cambridge,1502,164511191.3925261,2.329932673610275e-5,0.6724367509986684,0.7153061224489796,0.365049279757392,249000,72121,0.9793895121314897,0.7774574049803408,0.375,"list(c(-72.927085, -72.923834, -72.927082, -72.926336, -72.922689, -72.921248, -72.918909, -72.917659, -72.91556, -72.909855, -72.905979, -72.902743, -72.900316, -72.896702, -72.893307, -72.8923, -72.890924, -72.860354, -72.859189, -72.851068, -72.839749, -72.832336, -72.830744, -72.795505, -72.788338, -72.739146, -72.750767, -72.751838, -72.751626, -72.753571, -72.754677, -72.759416, -72.763482, -72.72682, -72.743299, -72.747468, -72.748339, -72.749567, -72.768196, -72.784839, -72.792458, -72.809349, 
-72.829073, -72.867397, -72.902804, -72.904164, -72.910572, -72.924112, -72.926135, -72.923629, -72.925513, -72.927085, 44.640539, 44.641455, 44.645009, 44.647848, 44.64977, 44.649292, 44.646598, 44.645866, 44.645558, 44.646533, 44.645719, 44.646175, 44.650291, 44.652933, 44.655239, 44.655332, 44.656944, 44.698881, 44.69984, 44.71107, 44.707241, 44.705035, 44.704073, 44.6922, 44.689308, 44.670759, 44.656983, 44.6567, 44.655896, 44.65284, 44.650253, 44.64502, 44.637213, 44.624159, 44.60004, 44.594847, 
44.589401, 44.587918, 44.56298, 44.541485, 44.542919, 44.547921, 44.552273, 44.588518, 44.624352, 44.625889, 44.630855, 44.633051, 44.634825, 44.636635, 44.639147, 44.640539))"
5001523500,Eden,542,166473004.93860242,7.923206531211867e-6,0.8671586715867159,0.7357954545454546,0.20610687022900764,162500,56818,0.9529946929492039,0.8784615384615385,0.3781,"list(c(-72.663025, -72.607697, -72.607628, -72.593494, -72.578161, -72.527688, -72.523201, -72.518991, -72.517539, -72.499859, -72.488052, -72.417315, -72.423089, -72.476651, -72.494637, -72.500028, -72.550933, -72.557868, -72.593558, -72.597332, -72.601387, -72.603544, -72.612526, -72.622675, -72.625098, -72.663025, 44.703195, 44.772743, 44.77337, 44.790616, 44.781578, 44.762314, 44.761061, 44.75918, 44.758944, 44.752147, 44.7483, 44.722893, 44.715163, 44.641841, 44.648581, 44.649925, 44.668548, 
44.671657, 44.68421, 44.678964, 44.680594, 44.681128, 44.684822, 44.688524, 44.689252, 44.703195))"
5001523725,Elmore,345,102397036.25405654,7.539280708131009e-6,0.863768115942029,0.8583690987124464,0.5351629502572899,282500,69844,0.9792746113989638,0.7269180754226268,0.4807,"list(c(-72.571598, -72.568143, -72.564327, -72.563445, -72.56139, -72.540252, -72.539797, -72.539188, -72.52021, -72.518164, -72.499903, -72.488153, -72.463028, -72.461643, -72.448555, -72.429847, -72.434315, -72.438843, -72.462144, -72.47031, -72.490548, -72.492914, -72.544364, -72.546511, -72.596807, -72.571598, 44.51284, 44.517663, 44.522206, 44.524061, 44.526213, 44.552661, 44.553439, 44.552902, 44.545432, 44.544116, 44.537402, 44.533639, 44.524226, 44.523588, 44.519491, 44.512045, 44.506098, 
44.499979, 44.468165, 44.454447, 44.425693, 44.42303, 44.451123, 44.451975, 44.479292, 44.51284))"
5001535050,Hyde Park,1309,100415223.31499918,2.9826154851090513e-5,0.8999236058059588,0.7348484848484849,0.3689497716894977,189200,62701,0.9656093489148581,0.8031628532974427,0.4655,"list(c(-72.647748, -72.625686, -72.624679, -72.616501, -72.613003, -72.605963, -72.601756, -72.597332, -72.593558, -72.557868, -72.550933, -72.500028, -72.494637, -72.476651, -72.480906, -72.482302, -72.485765, -72.500015, -72.501896, -72.524735, -72.534764, -72.557697, -72.562924, -72.568271, -72.582867, -72.587331, -72.593263, -72.601326, -72.601952, -72.611121, -72.611886, -72.613191, -72.615587, -72.61755, -72.617774, -72.620149, -72.621398, -72.623045, -72.623407, -72.625222, -72.628148, -72.629357, 
-72.628588, -72.627357, -72.629152, -72.631166, -72.631802, -72.63318, -72.63366, -72.636819, -72.63688, -72.640409, -72.641643, -72.64469, -72.650529, -72.647748, 44.607239, 44.638525, 44.639692, 44.651788, 44.656462, 44.666315, 44.67433, 44.678964, 44.68421, 44.671657, 44.668548, 44.649925, 44.648581, 44.641841, 44.636723, 44.633928, 44.629894, 44.608568, 44.606319, 44.573301, 44.577002, 44.585068, 44.579463, 44.572378, 44.578084, 44.579519, 44.582543, 44.585431, 44.585685, 44.588697, 44.58922, 
44.588147, 44.588782, 44.588454, 44.587693, 44.587308, 44.58946, 44.589441, 44.587549, 44.586536, 44.588511, 44.591971, 44.595197, 44.597735, 44.598475, 44.595865, 44.593772, 44.593832, 44.595723, 44.59782, 44.600426, 44.601529, 44.60233, 44.603215, 44.603608, 44.607239))"
5001537075,Johnson,1349,116546537.45410825,3.094043013864664e-5,0.5678280207561156,0.428,0.2666015625,161100,53125,0.9633943427620633,0.6628716002530044,0.4387,"list(c(-72.759416, -72.754677, -72.753571, -72.751626, -72.751838, -72.750767, -72.739146, -72.734147, -72.73293, -72.704251, -72.663025, -72.625098, -72.622675, -72.612526, -72.603544, -72.601387, -72.597332, -72.601756, -72.605963, -72.613003, -72.616501, -72.624679, -72.625686, -72.647748, -72.650529, -72.653725, -72.662407, -72.665666, -72.667539, -72.682655, -72.685635, -72.712092, -72.727335, -72.728966, -72.747468, -72.743299, -72.72682, -72.763482, -72.759416, 44.64502, 44.650253, 44.65284, 
44.655896, 44.6567, 44.656983, 44.670759, 44.677982, 44.679219, 44.718356, 44.703195, 44.689252, 44.688524, 44.684822, 44.681128, 44.680594, 44.678964, 44.67433, 44.666315, 44.656462, 44.651788, 44.639692, 44.638525, 44.607239, 44.603608, 44.599482, 44.6024, 44.598471, 44.595199, 44.57663, 44.577172, 44.583723, 44.589593, 44.587748, 44.594847, 44.60004, 44.624159, 44.637213, 44.64502))"
5001546675,Morristown,2232,133662616.6576225,4.0781784288742194e-5,0.6881720430107527,0.5208062418725617,0.35416119716461014,186200,63592,0.9167125298110439,0.8162011173184358,0.4462,"list(c(-72.768196, -72.749567, -72.748339, -72.747468, -72.728966, -72.727335, -72.712092, -72.685635, -72.682655, -72.667539, -72.665666, -72.662407, -72.653725, -72.650529, -72.64469, -72.641643, -72.640409, -72.63688, -72.636819, -72.63366, -72.63318, -72.631802, -72.631166, -72.629152, -72.627357, -72.628588, -72.629357, -72.628148, -72.625222, -72.623407, -72.623045, -72.621398, -72.620149, -72.617774, -72.61755, -72.615587, -72.613191, -72.611886, -72.611121, -72.601952, -72.601326, -72.593263, 
-72.587331, -72.582867, -72.568271, -72.562924, -72.557697, -72.534764, -72.524735, -72.52571, -72.527754, -72.528102, -72.539797, -72.540252, -72.56139, -72.563445, -72.564327, -72.568143, -72.571598, -72.596807, -72.604334, -72.614225, -72.619537, -72.629058, -72.635585, -72.647651, -72.706862, -72.70653, -72.69248, -72.697822, -72.703471, -72.725094, -72.731983, -72.750856, -72.753227, -72.768196, 44.56298, 44.587918, 44.589401, 44.594847, 44.587748, 44.589593, 44.583723, 44.577172, 44.57663, 
44.595199, 44.598471, 44.6024, 44.599482, 44.603608, 44.603215, 44.60233, 44.601529, 44.600426, 44.59782, 44.595723, 44.593832, 44.593772, 44.595865, 44.598475, 44.597735, 44.595197, 44.591971, 44.588511, 44.586536, 44.587549, 44.589441, 44.58946, 44.587308, 44.587693, 44.588454, 44.588782, 44.588147, 44.58922, 44.588697, 44.585685, 44.585431, 44.582543, 44.579519, 44.578084, 44.572378, 44.579463, 44.585068, 44.577002, 44.573301, 44.571971, 44.569814, 44.568717, 44.553439, 44.552661, 44.526213, 44.524061, 
44.522206, 44.517663, 44.51284, 44.479292, 44.482257, 44.486494, 44.488473, 44.49261, 44.494848, 44.499952, 44.52356, 44.524875, 44.544839, 44.54574, 44.547059, 44.55108, 44.552634, 44.558484, 44.557261, 44.56298))"
5001570525,Stowe,2105,188170007.16806504,2.352128304935916e-5,0.6931116389548694,0.6568888888888889,0.5917957544463569,395500,59770,0.9414821509263444,0.7844554902846814,0.6301,"list(c(-72.838638, -72.803567, -72.830756, -72.809349, -72.792458, -72.784839, -72.768196, -72.753227, -72.750856, -72.731983, -72.725094, -72.703471, -72.697822, -72.69248, -72.70653, -72.706862, -72.647651, -72.635585, -72.629058, -72.619537, -72.614225, -72.604334, -72.596807, -72.654398, -72.684457, -72.720009, -72.724269, -72.729694, -72.739243, -72.749796, -72.765856, -72.804995, -72.838638, 44.459229, 44.506172, 44.51643, 44.547921, 44.542919, 44.541485, 44.56298, 44.557261, 44.558484, 44.552634, 
44.55108, 44.547059, 44.54574, 44.544839, 44.524875, 44.52356, 44.499952, 44.494848, 44.49261, 44.488473, 44.486494, 44.482257, 44.479292, 44.398224, 44.41062, 44.425019, 44.426266, 44.428876, 44.43284, 44.436466, 44.442595, 44.451676, 44.459229))"
5001577425,Waterville,273,42382562.649821386,1.5194928285034082e-5,0.8791208791208791,0.7621359223300971,0.2981366459627329,168800,69554,0.9813664596273292,0.7950310559006211,0.376,"list(c(-72.793958, -72.786134, -72.784304, -72.783056, -72.771553, -72.76703, -72.75645, -72.753747, -72.748977, -72.74736, -72.744603, -72.743823, -72.744629, -72.743276, -72.717165, -72.710658, -72.704251, -72.73293, -72.734147, -72.739146, -72.788338, -72.795505, -72.793958, 44.699397, 44.727723, 44.734349, 44.740291, 44.740262, 44.766371, 44.766438, 44.776286, 44.776366, 44.78617, 44.786457, 44.763038, 44.753466, 44.732059, 44.722692, 44.720704, 44.718356, 44.679219, 44.677982, 44.670759, 44.689308, 
44.6922, 44.699397))"
5001585375,Wolcott,707,101250148.27850457,1.8182689421214853e-5,0.8359264497878359,0.6666666666666666,0.234123947972456,205900,65089,0.986420423682781,0.8582292232482347,0.3681,"list(c(-72.539797, -72.528102, -72.527754, -72.52571, -72.524735, -72.501896, -72.500015, -72.485765, -72.482302, -72.479369, -72.471245, -72.470477, -72.46026, -72.457317, -72.444688, -72.368151, -72.374786, -72.387557, -72.394723, -72.419559, -72.429847, -72.448555, -72.461643, -72.463028, -72.488153, -72.499903, -72.518164, -72.52021, -72.539188, -72.539797, 44.553439, 44.568717, 44.569814, 44.571971, 44.573301, 44.606319, 44.608568, 44.629894, 44.633928, 44.632713, 44.629926, 44.62952, 44.625727, 
44.624792, 44.620047, 44.592287, 44.584125, 44.567466, 44.556887, 44.525465, 44.512045, 44.519491, 44.523588, 44.524226, 44.533639, 44.537402, 44.544116, 44.545432, 44.552902, 44.553439))"
5001707375,Bradford,1168,77261746.93140897,3.511440146970185e-5,0.7174657534246576,0.637155297532656,0.23671995874161939,173800,52333,0.9719867305565795,0.7520754716981132,0.4077,"list(c(-72.231676, -72.204442, -72.202344, -72.19157, -72.110052, -72.109328, -72.090172, -72.08763, -72.0796423637437, -72.079996, -72.081357, -72.081864, -72.081673, -72.082432, -72.084871, -72.090478, -72.09203, -72.094056, -72.0951, -72.095669, -72.095193, -72.090504, -72.089807, -72.090059, -72.09123, -72.093257, -72.093384, -72.095247, -72.098897, -72.102475, -72.105292, -72.104941, -72.103576, -72.103765, -72.109019, -72.116985, -72.116706, -72.112813, -72.111756, -72.112307558332, -72.11249, 
-72.113078, -72.114702, -72.114726, -72.114273, -72.110945, -72.107042, -72.104972, -72.096161, -72.091104, -72.090214, -72.090357, -72.098563, -72.100543, -72.100894, -72.098955, -72.098689, -72.098927666233, -72.103536, -72.127926, -72.130211, -72.161428, -72.167818, -72.177789, -72.184967, -72.190892, -72.193758, -72.200107, -72.203915, -72.222448, -72.22468, -72.232702, -72.231676, 43.994694, 44.039138, 44.04349, 44.061579, 44.038183, 44.038284, 44.033007, 44.032096, 44.0299177195318, 44.029764, 
44.028529, 44.026952, 44.023638, 44.022154, 44.021308, 44.024299, 44.024459, 44.023179, 44.021831, 44.019683, 44.016666, 44.012736, 44.011274, 44.009903, 44.009125, 44.009376, 44.01045, 44.01358, 44.015477, 44.014882, 44.012663, 44.009395, 44.004231, 44.002837, 44.000535, 43.99448, 43.991954, 43.98802, 43.984943, 43.9779628564771, 43.975654, 43.97279, 43.969478, 43.968332, 43.967513, 43.966959, 43.969513, 43.96995, 43.968132, 43.966443, 43.965814, 43.965409, 43.963833, 43.962478, 43.960851, 43.958879, 
43.95766, 43.9573633743469, 43.95847, 43.965184, 43.965228, 43.973461, 43.974583, 43.977276, 43.979422, 43.980729, 43.981739, 43.9835, 43.984318, 43.989667, 43.990018, 43.992723, 43.994694))"
5001707600,Braintree,486,99273383.18167473,1.0496267646012359e-5,0.911522633744856,0.6285714285714286,0.24302325581395348,168500,62813,0.9923224568138196,0.8570057581573897,0.3532,"list(c(-72.787283, -72.791336, -72.754109, -72.742303, -72.727745, -72.723737, -72.712907, -72.684681, -72.683772, -72.672243, -72.659744, -72.654198, -72.650869, -72.643685, -72.637455, -72.637898, -72.648864, -72.64986, -72.662515, -72.66725, -72.671622, -72.674019, -72.675058, -72.682982, -72.684262, -72.687481, -72.689361, -72.703521, -72.707792, -72.74391, -72.748535, -72.751028, -72.783208, -72.779113, -72.784649, -72.780262, -72.790809, -72.786454, -72.79206, -72.787283, 43.960478, 43.961855, 
44.012016, 44.029655, 44.025551, 44.024996, 44.021256, 44.013243, 44.012938, 44.009754, 44.007064, 44.004913, 44.004437, 44.001046, 44.000618, 43.999865, 43.984713, 43.982891, 43.965996, 43.958982, 43.953854, 43.94917, 43.94869, 43.937445, 43.935965, 43.931185, 43.92897, 43.909347, 43.910383, 43.91896, 43.919782, 43.920805, 43.928967, 43.934594, 43.936145, 43.942691, 43.945734, 43.952231, 43.953821, 43.960478))"
5001709325,Brookfield,557,106781818.67198266,1.2061978490519421e-5,0.8779174147217235,0.781437125748503,0.4223669923995657,246100,61761,0.9006211180124224,0.8191738113795791,0.3554,"list(c(-72.683772, -72.634789, -72.62891, -72.629184, -72.616153, -72.611197, -72.585543, -72.569138, -72.568724, -72.555817, -72.5402, -72.538126, -72.536713, -72.535819, -72.520034, -72.509922, -72.521697, -72.616933, -72.623223, -72.624815, -72.637455, -72.643685, -72.650869, -72.654198, -72.659744, -72.672243, -72.683772, 44.012938, 44.08945, 44.088639, 44.087863, 44.084279, 44.082677, 44.075704, 44.070649, 44.07021, 44.067432, 44.063077, 44.062387, 44.053963, 44.052752, 43.999603, 43.966072, 
43.969617, 43.994923, 43.997172, 43.997174, 44.000618, 44.001046, 44.004437, 44.004913, 44.007064, 44.009754, 44.012938))"
5001713525,Chelsea,557,103335239.29208377,1.2725571731469718e-5,0.7845601436265709,0.7285714285714285,0.26153846153846155,154200,52303,0.9399239543726235,0.7767369242779079,0.3876,"list(c(-72.538126, -72.502051, -72.490872, -72.470081, -72.454935, -72.453344, -72.437801, -72.437141, -72.424357, -72.385504, -72.382768, -72.382189, -72.382929, -72.385186, -72.385119, -72.389182, -72.389083, -72.393339, -72.394865, -72.408219, -72.411826, -72.442515, -72.445164, -72.44789, -72.456887, -72.457908, -72.458653, -72.509922, -72.520034, -72.535819, -72.536713, -72.538126, 44.062387, 44.050261, 44.04665, 44.039258, 44.033099, 44.033248, 44.027907, 44.027466, 44.023256, 44.009548, 44.008482, 
44.008176, 44.001469, 43.992144, 43.990574, 43.96473, 43.961364, 43.936129, 43.929106, 43.93336, 43.934617, 43.944425, 43.945869, 43.946364, 43.949012, 43.949641, 43.949692, 43.966072, 43.999603, 44.052752, 44.053963, 44.062387))"
5001715700,Corinth,660,125512410.9373618,1.2014748093338611e-5,0.8469696969696969,0.64,0.32379248658318427,168800,52500,0.9383289124668435,0.7621585609593604,0.4187,"list(c(-72.382189, -72.370907, -72.367036, -72.366771, -72.348089, -72.331384, -72.26131, -72.258675, -72.226016, -72.223231, -72.222325, -72.207802, -72.19157, -72.202344, -72.204442, -72.231676, -72.232702, -72.233551, -72.241471, -72.264174, -72.268141, -72.380466, -72.382189, 44.008176, 44.037562, 44.045872, 44.048529, 44.096112, 44.092546, 44.078254, 44.077933, 44.071033, 44.070307, 44.070134, 44.06606, 44.061579, 44.04349, 44.039138, 43.994694, 43.992723, 43.993027, 43.979465, 43.984212, 43.985543, 
44.007549, 44.008176))"
5001725675,Fairlee,471,54859554.55821566,1.811899509583496e-5,0.7898089171974523,0.7,0.32299741602067183,218200,52128,0.9617706237424547,0.8390342052313883,0.3911,"list(c(-72.219476, -72.214967, -72.211602, -72.214566, -72.210213, -72.208922, -72.167818, -72.161428, -72.130211, -72.127926, -72.103536, -72.098927666233, -72.098950209255, -72.104421, -72.105875, -72.110872, -72.115268, -72.117839, -72.118698, -72.118985, -72.116766, -72.116767, -72.118013, -72.11919, -72.121002, -72.1315019408189, -72.135117, -72.145041, -72.151324, -72.155724, -72.158585, -72.159216, -72.160819, -72.167224, -72.1695101716048, -72.170604, -72.171648, -72.172785, -72.173576, -72.171904, 
-72.16978, -72.1693273369057, -72.1686464134551, -72.178638, -72.182555, -72.223819, -72.219476, 43.889134, 43.892938, 43.897596, 43.89981, 43.906024, 43.9086, 43.974583, 43.973461, 43.965228, 43.965184, 43.95847, 43.9573633743469, 43.9573353568157, 43.950536, 43.94937, 43.947654, 43.947629, 43.946828, 43.94536, 43.943225, 43.935278, 43.933923, 43.923292, 43.920952, 43.918956, 43.912311616621, 43.910024, 43.905288, 43.901704, 43.89712, 43.892762, 43.888313, 43.887223, 43.886113, 43.8862990050862, 
43.886388, 43.885361, 43.883716, 43.87967, 43.876149, 43.873425, 43.8725850977742, 43.8713216655905, 43.873355, 43.874627, 43.886505, 43.889134))"
5001748175,Newbury,951,167005816.45254597,1.3418694316175335e-5,0.7413249211356467,0.6829268292682927,0.29606495940037475,162200,55125,0.965194109772423,0.714413208389112,0.44,"list(c(-72.19962, -72.197961, -72.193532, -72.17026, -72.166147, -72.124311, -72.122706, -72.109428, -72.083442, -72.070377, -72.056804, -72.043667, -72.0428854667783, -72.042381, -72.040167, -72.038551, -72.0392364571389, -72.039554070468, -72.041073, -72.0412307553708, -72.042708, -72.042867, -72.0423453671872, -72.041983, -72.037859, -72.034242, -72.033703, -72.037506, -72.038839, -72.040728, -72.041948, -72.04643, -72.052342, -72.0525793942387, -72.054675, -72.054831, -72.053061781616, -72.052391, 
-72.050997, -72.048334, -72.044909, -72.044023, -72.043495, -72.043475, -72.041338, -72.03925, -72.03569, -72.03198, -72.030479, -72.030176, -72.030133, -72.031305, -72.031726, -72.033677, -72.036153, -72.040212, -72.043377, -72.044131, -72.043949, -72.041122, -72.037243, -72.031925, -72.030182, -72.0304109499313, -72.03104, -72.032729, -72.033973, -72.036163, -72.03851, -72.040068, -72.041247, -72.043175, -72.046369, -72.051141, -72.052494, -72.05226, -72.050621, -72.048475, -72.047602, -72.048289, 
-72.053482, -72.056341, -72.057173, -72.058863, -72.065415, -72.067612, -72.0676267982814, -72.06915, -72.068405, -72.062713, -72.06215, -72.066422, -72.074881, -72.077372, -72.078989, -72.079595, -72.079397, -72.075486, -72.075004, -72.075648, -72.0793090203006, -72.0796423637437, -72.08763, -72.090172, -72.109328, -72.110052, -72.19157, -72.207802, -72.19962, 44.092519, 44.099393, 44.112147, 44.192053, 44.190938, 44.179174, 44.178552, 44.174906, 44.168059, 44.16445, 44.160701, 44.156698, 44.1567322502707, 
44.156581, 44.157023, 44.156063, 44.1555783964795, 44.1553538506564, 44.15428, 44.1540860622046, 44.15227, 44.151288, 44.1429542667244, 44.137165, 44.133782, 44.132524, 44.131541, 44.124708, 44.124628, 44.125668, 44.125653, 44.123911, 44.119891, 44.1191030098651, 44.112147, 44.110137, 44.1035756650995, 44.101088, 44.098848, 44.096905, 44.096402, 44.09703, 44.098005, 44.100631, 44.102987, 44.103947, 44.103151, 44.101665, 44.100224, 44.099348, 44.098305, 44.092239, 44.091272, 44.089585, 44.088515, 
44.088178, 44.088209, 44.087635, 44.086691, 44.085248, 44.083673, 44.08214, 44.079683, 44.0793393082617, 44.078395, 44.077388, 44.077002, 44.07664, 44.076863, 44.078017, 44.079129, 44.079466, 44.078231, 44.077256, 44.076716, 44.075469, 44.074394, 44.072479, 44.070479, 44.069136, 44.06473, 44.059582, 44.058646, 44.057921, 44.058344, 44.058034, 44.0580030467677, 44.054817, 44.054021, 44.051618, 44.049931, 44.049299, 44.045892, 44.044591, 44.042886, 44.041429, 44.039531, 44.034614, 44.032789, 44.031654, 
44.0300626181306, 44.0299177195318, 44.032096, 44.033007, 44.038284, 44.038183, 44.061579, 44.06606, 44.092519))"
5001753425,Orange,424,100869172.0011138,1.0201332870945325e-5,0.9481132075471698,0.7021943573667712,0.12622549019607843,187500,68906,0.9815354713313897,0.9130859375,0.3578,"list(c(-72.438013, -72.43733, -72.434559, -72.424023, -72.419747, -72.397368, -72.375468, -72.368353, -72.30498, -72.317274, -72.318265, -72.323623, -72.323504, -72.324184, -72.331384, -72.348089, -72.425558, -72.429881, -72.443032, -72.438013, 44.148907, 44.151164, 44.162097, 44.202894, 44.220979, 44.213426, 44.206207, 44.204057, 44.183149, 44.140565, 44.136266, 44.118944, 44.118043, 44.11668, 44.092546, 44.096112, 44.12262, 44.124336, 44.128669, 44.148907))"
