OID_,src_FID,nbr_FID,LENGTH,NODE_COUNT
870,162,114,0.126611079863989,0
871,162,192,0.132761809577214,0
872,163,23,0.037274725364091,0
873,163,150,0.038420650310221,0
874,163,154,0.028389350939679,0
875,164,14,0.081393092187795,0
876,164,23,0.014124349379127,0
877,164,166,0.103004343339221,0
878,164,167,0.059046602085411,0
879,164,168,0.082441243780700,0
880,164,169,0.090461652929831,0
881,165,21,0.088909170583403,0
882,165,24,0.073887780181851,0
883,165,126,0.116963642779271,0
884,165,127,0.052001795862424,0
885,165,167,0.091078321347560,0
886,166,23,0.067450782541584,0
887,166,151,0.102374839010785,0
888,166,164,0.103004343339221,0
889,166,169,0.166766661482080,0
890,167,14,0.071221612219640,0
891,167,24,0.070829220319510,0
892,167,127,0.151999709429994,0
893,167,164,0.059046602085411,0
894,167,165,0.091078321347560,0
895,167,168,0.060024475232405,0
896,168,47,0.066787447455285,0
897,168,48,0.129962558115877,0
898,168,127,0.181052555196353,0
899,168,128,0.000000000000000,1
900,168,164,0.082441243780700,0
901,168,167,0.060024475232405,0
902,168,169,0.073421110213270,0
903,169,16,0.000000000000000,1
904,169,25,0.100590468452681,0
905,169,46,0.137856826650010,0
906,169,47,0.079179218002314,0
907,169,64,0.147146757735104,0
908,169,66,0.158336166067098,0
909,169,91,0.115718851068622,0
910,169,150,0.043825769198933,0
911,169,151,0.084371608985977,0
912,169,164,0.090461652929831,0
913,169,166,0.166766661482080,0
914,169,168,0.073421110213270,0
915,169,192,0.000000000000000,1
916,170,69,0.048133783770835,0
917,170,175,0.094146242845363,0
918,170,190,0.079678325178075,0
919,171,67,0.144435070060505,0
920,171,74,0.113570993023893,0
921,171,116,0.049851920877611,0
922,171,128,0.061157546944321,0
923,171,159,0.238439816467010,0
924,171,173,0.003834313232818,0
925,171,176,0.108683196779373,0
926,172,173,0.055832589015599,0
927,172,174,0.091695987196889,0
928,172,176,0.049296284673136,0
929,172,188,0.024395052174213,0
930,172,189,0.107784886428536,0
931,172,190,0.031962578057220,0
932,173,67,0.091043478238342,0
933,173,68,0.080987121125557,0
934,173,88,0.058275502503827,0
935,173,171,0.003834313232818,0
936,173,172,0.055832589015599,0
937,173,174,0.137115626003458,0
938,173,176,0.073722710021403,0
939,173,187,0.094991228630828,0
940,173,188,0.076492508765871,0
941,174,172,0.091695987196889,0
942,174,173,0.137115626003458,0
943,174,176,0.113875677832318,0
944,175,116,0.090667839024050,0
945,175,121,0.292161766147498,0
946,175,170,0.094146242845363,0
947,175,176,0.079731171690136,0
948,175,190,0.142205760597327,0
949,176,116,0.138943607128222,0
950,176,171,0.108683196779373,0
951,176,172,0.049296284673136,0
952,176,173,0.073722710021403,0
953,176,174,0.113875677832318,0
954,176,175,0.079731171690136,0
955,176,190,0.013167584835606,0
956,177,133,0.337182499632754,0
957,177,179,0.164310745753606,0
958,177,181,0.018285671245302,0
959,177,184,0.143451309654040,0
960,177,185,0.056073679428309,0
961,177,186,0.000000000000000,1
962,178,179,0.000045397657108,0
963,178,181,0.064988684075025,0
964,178,183,0.117881404956507,0
965,178,184,0.018708074546160,0
966,178,185,0.146788725316897,0
967,178,186,0.028226612566203,0
968,179,11,0.215814468494091,0
969,179,27,0.129314315494402,0
970,179,35,0.092229585484306,0
971,179,36,0.022951077050221,0
972,179,45,0.000000000000000,1
973,179,52,0.104838678076116,0
974,179,94,0.199878875637210,0
975,179,133,0.100922048087225,0
976,179,177,0.164310745753606,0
977,179,178,0.000045397657108,0
978,179,180,0.098576321049264,0
979,179,181,0.150227728211900,0
980,179,183,0.191893154405199,0
981,180,45,0.121884654230822,0
982,180,52,0.000000000000000,1
983,180,65,0.098880022097239,0
984,180,94,0.118577709470411,0
985,180,179,0.098576321049264,0
986,181,177,0.018285671245302,0
987,181,178,0.064988684075025,0
988,181,179,0.150227728211900,0
989,181,184,0.109037201363643,0
990,182,37,0.134298376899333,0
991,182,52,0.245850419467056,0
992,182,70,0.066990657699900,0
993,182,147,0.134925932703611,0
994,182,183,0.153549158250305,0
995,182,186,0.254298825285352,0
996,183,52,0.062952852892541,0
997,183,178,0.117881404956507,0
998,183,179,0.191893154405199,0
999,183,182,0.153549158250305,0
1000,183,186,0.064532996156158,0
1001,184,177,0.143451309654040,0
1002,184,178,0.018708074546160,0
1003,184,181,0.109037201363643,0
1004,184,185,0.043069269350051,0
1005,185,133,0.000000000000000,1
1006,185,177,0.056073679428309,0
1007,185,178,0.146788725316897,0
1008,185,184,0.043069269350051,0
1009,185,186,0.101025936452866,0
1010,186,133,0.133299921622252,0
1011,186,177,0.000000000000000,1
1012,186,178,0.028226612566203,0
1013,186,182,0.254298825285352,0
1014,186,183,0.064532996156158,0
1015,186,185,0.101025936452866,0
1016,187,68,0.025899119945428,0
1017,187,88,0.030598638571564,0
1018,187,89,0.010153911642735,0
1019,187,173,0.094991228630828,0
1020,188,67,0.093282394783780,0
1021,188,85,0.092659705738642,0
1022,188,172,0.024395052174213,0
1023,188,173,0.076492508765871,0
1024,188,189,0.123672149175866,0
1025,189,69,0.261186937115266,0
1026,189,85,0.098856078214688,0
1027,189,86,0.099214383219788,0
1028,189,87,0.001029629328827,0
1029,189,172,0.107784886428536,0
1030,189,188,0.123672149175866,0
1031,189,190,0.063017363073857,0
1032,190,69,0.126307697000313,0
1033,190,170,0.079678325178075,0
1034,190,172,0.031962578057220,0
1035,190,175,0.142205760597327,0
1036,190,176,0.013167584835606,0
1037,190,189,0.063017363073857,0
1038,191,76,0.068652447466584,0
1039,191,80,0.031987546514340,0
1040,192,25,0.071090940590709,0
1041,192,76,0.178273036151531,0
1042,192,90,0.000000000000000,1
1043,192,91,0.130548514238623,0
1044,192,114,0.000000000000000,1
1045,192,162,0.132761809577214,0
1046,192,169,0.000000000000000,1
