City,Zip Code,Lat,Long,Year,Month,kW
Milton,05468,44.67794283,-73.18520017,2018,8,13
Milton,05468,44.64251,-73.11562,2017,7,14.02
Milton,05468,44.6017,-73.1542,2016,12,14.8
Milton,05468,44.60476,-73.17252,2017,3,15
Milton,05468,44.63082,-73.11967,2016,10,15
Milton,05468,44.68198483,-73.1663255,2015,7,15
Milton,05468,44.63157,-73.1204,2018,11,18
Milton,05478,44.69875,-73.14233,2018,6,7.6
Monkton,05443,44.23688886,-73.09847755,2013,5,0.95
Monkton,05443,44.23843,-73.13111,2008,8,4.79
Monkton,05443,44.22913917,-73.11762833,2017,4,5
Monkton,05443,44.21361933,-73.10305517,2017,6,6
Monkton,05443,44.25435,-73.11998,2017,7,6.6
Monkton,05443,44.19783,-73.12896,2017,1,7.6
Monkton,05443,44.25999167,-73.08294617,2017,8,10
Monkton,05443,44.24012,-73.09665,2017,6,15
Monkton,05469,44.26549833,-73.15065833,2014,4,2.61
Monkton,05469,44.24279817,-73.099562,2017,2,3.25
Monkton,05469,44.25319883,-73.19073717,2016,11,3.8
Monkton,05469,44.20573,-73.12334,2015,7,3.8
Monkton,05469,44.23337733,-73.11980083,2017,5,4
Monkton,05469,44.20438,-73.165954,2018,9,4.2
Monkton,05469,44.26217,-73.1355,2017,6,4.2
Monkton,05469,44.23509,-73.14632,2019,5,4.6
Monkton,05469,44.26091,-73.12784,2008,11,4.86
Monkton,05469,44.26166,-73.18148,2019,6,5
Monkton,05469,44.23086,-73.15258,2016,7,5
Monkton,05469,44.25236,-73.17851,2015,7,5.16
Monkton,05469,44.25375,-73.12415,2013,7,5.29
Monkton,05469,44.28242,-73.10361,2018,8,6
Monkton,05469,44.234414,-73.094651,2016,11,6
Monkton,05469,44.231298,-73.15173167,2016,11,6
Monkton,05469,44.2406385,-73.13747033,2015,1,6.02
Monkton,05469,44.26549712,-73.16002364,2018,3,7.6
Monkton,05469,44.2054235,-73.12686433,2016,12,7.6
Monkton,05469,44.30143125,-73.01254378,2019,1,7.6
Monkton,05469,44.25155567,-73.1241915,2016,2,9
Monkton,05469,44.25355,-73.13912,2018,9,11.4
Monkton,05469,44.22951,-73.18429,2017,12,13.15
Monkton,05469,44.263885,-73.12756,2019,7,15
Monkton,05469,44.27692444,-73.22840519,2018,7,15
Monkton,05469,44.19783,-73.12896,2017,2,15
Monkton,05469,44.23109167,-73.09704,2014,12,23.8
Monkton,05472,44.226489,-73.16863917,2016,9,3.8
Monkton,05473,44.235572,-73.171,2018,6,6
Monkton,05473,44.23867,-73.15008,2018,2,6
Monkton,05473,44.25403,-73.13778,2016,10,6
Montgomery,05470,44.85439,-72.60075,2010,4,3.19
Montgomery,05470,44.90153,-72.63912,2018,10,3.8
Montgomery,05470,44.92073,-72.60619,2017,9,3.8
Montgomery,05470,44.85611,-72.59823,2014,7,4
Montgomery,05470,44.90384867,-72.64028483,2014,4,4.5
Montgomery,05470,44.88318,-72.58989,2019,5,5
Montgomery,05470,44.82814567,-72.58429567,2019,6,6
Montgomery,05470,44.90186,-72.64014,2017,6,6
Montgomery,05470,44.86656,-72.644889,2015,12,6
Montgomery,05470,44.914454,-72.66350067,2019,8,7.6
Montgomery,05470,44.88543,-72.59198,2019,6,10.33
Montgomery,05470,44.8848581,-72.60539784,2019,4,11.4
Montgomery,05470,44.86079833,-72.56760667,2017,10,11.4
Montpelier,05601,44.25973,-72.609,2019,6,5
Montpelier,05601,44.24549,-72.56508,2019,8,10.5
East Montpelier,05602,44.283212,-72.527426,2008,8,0.71
Montpelier,05602,44.258558,-72.566657,2011,12,1.25
Montpelier,05602,44.25679,-72.57048,2008,10,2.04
Montpelier,05602,44.25267,-72.56961,2013,6,2.3
Montpelier,05602,44.25100983,-72.58184367,2012,2,2.38
Montpelier,05602,44.25669,-72.56225,2011,2,2.73
Montpelier,05602,44.29017,-72.57136,2012,5,2.79
Montpelier,05602,44.25728,-72.56175,2013,12,2.91
Middlesex,05602,44.30096,-72.66463,2018,10,2.95
Montpelier,05602,44.26430667,-72.57290667,2018,12,3
Montpelier,05602,44.25953,-72.56738,2017,7,3
Montpelier,05602,44.26247,-72.56736,2017,7,3
Montpelier,05602,44.282721,-72.594406,2017,4,3
Montpelier,05602,44.246643,-72.580491,2017,1,3
Montpelier,05602,44.25672,-72.56998,2016,12,3
Montpelier,05602,44.24585,-72.5801,2016,12,3
Montpelier,05602,44.248218,-72.58139,2016,11,3
Montpelier,05602,44.28177,-72.57312,2016,10,3
Montpelier,05602,44.23757,-72.5594,2016,9,3
Montpelier,05602,44.27243,-72.5699,2016,6,3
Montpelier,05602,44.24461,-72.5588,2016,6,3
Montpelier,05602,44.262108,-72.559933,2013,7,3.11
Montpelier,05602,44.25611,-72.55075,2012,12,3.11
Montpelier,05602,44.27595,-72.57466,2012,10,3.19
Montpelier,05602,44.24550115,-72.54519178,2011,11,3.33
Montpelier,05602,44.27386,-72.5896,2012,12,3.5
Montpelier,05602,44.27222,-72.58637,2017,1,3.6
Montpelier,05602,44.28135033,-72.59545217,2008,10,3.61
Montpelier,05602,44.25599,-72.55138,2013,2,3.73
Montpelier,05602,44.28043,-72.59388,2012,9,3.73
Montpelier,05602,44.26337,-72.58089,2019,5,3.8
Montpelier,05602,44.264425,-72.583243,2018,11,3.8
Montpelier,05602,44.269391,-72.585853,2017,6,3.8
Montpelier,05602,44.27021,-72.58982,2016,3,3.8
Montpelier,05602,44.284899,-72.58358,2016,2,3.8
Montpelier,05602,44.26448,-72.57299,2015,11,3.87
Montpelier,05602,44.2567,-72.57098,2012,9,3.92
Montpelier,05602,44.26471,-72.55351,2011,11,3.95
Montpelier,05602,44.2592245,-72.56763633,2019,6,4
Montpelier,05602,44.2711,-72.59091,2014,2,4.04
Montpelier,05602,44.24932,-72.55735,2013,12,4.04
Montpelier,05602,44.260178,-72.56241233,2017,10,4.2
Montpelier,05602,44.24493,-72.56596,2016,8,4.2
Montpelier,05602,44.258478,-72.562768,2016,3,4.2
Montpelier,05602,44.24858767,-72.58281617,2014,3,4.28
Montpelier,05602,44.279563,-72.576538,2014,2,4.28
Montpelier,05602,44.24837,-72.579903,2013,11,4.28
Montpelier,05602,44.26456,-72.584012,2013,5,4.36
Montpelier,05602,44.24494,-72.55891,2013,12,4.56
Montpelier,05602,44.237798,-72.560573,2013,6,4.66
Montpelier,05602,44.26283,-72.54878,2008,9,4.74
Montpelier,05602,44.26811,-72.5866,2014,8,4.96
Montpelier,05602,44.2738,-72.57325,2013,3,4.97
Montpelier,05602,44.2652,-72.58349,2012,12,4.97
Montpelier,05602,44.27316,-72.56615,2008,8,4.98
Montpelier,05602,44.27354,-72.59223,2019,8,5
Montpelier,05602,44.25544,-72.5705,2019,4,5
Montpelier,05602,44.26911,-72.58114,2018,7,5
Montpelier,05602,44.26204,-72.57061,2018,1,5
Montpelier,05602,44.259776,-72.567807,2017,12,5
Montpelier,05602,44.272682,-72.589346,2017,8,5
Montpelier,05602,44.264441,-72.56669,2017,8,5
Montpelier,05602,44.25223,-72.5666,2017,8,5
Montpelier,05602,44.26982,-72.58785,2017,7,5
Montpelier,05602,44.24679,-72.5903,2017,5,5
Montpelier,05602,44.252545,-72.566896,2017,3,5
Montpelier,05602,44.258778,-72.553852,2017,3,5
Middlesex,05602,44.27948,-72.61609,2017,3,5
East Montpelier,05602,44.34401921,-72.41980243,2017,2,5
Montpelier,05602,44.27138,-72.55706,2016,12,5
Montpelier,05602,44.27145,-72.56619,2016,10,5
Montpelier,05602,44.2489,-72.55954,2016,8,5
Montpelier,05602,44.25392,-72.56774,2016,5,5
Montpelier,05602,44.255214,-72.569154,2016,3,5
Montpelier,05602,44.244075,-72.558603,2016,1,5
Montpelier,05602,44.26161,-72.56501,2015,10,5
Montpelier,05602,44.26734,-72.56143,2015,5,5
Montpelier,05602,44.27367,-72.5897,2014,7,5
Montpelier,05602,44.267923,-72.58731,2014,5,5
Montpelier,05602,44.248804,-72.581779,2017,6,5.2
Montpelier,05602,44.263718,-72.583782,2009,10,5.49
Montpelier,05602,44.260245,-72.56830667,2013,6,5.59
Montpelier,05602,44.291965,-72.57979217,2012,11,5.59
Montpelier,05602,44.29231323,-72.56876752,2015,5,5.6
Montpelier,05602,44.26567,-72.56786,2011,9,5.85
Montpelier,05602,44.25654,-72.56253,2019,7,6
Montpelier,05602,44.25654,-72.56253,2019,7,6
East Montpelier,05602,44.28427,-72.523604,2019,4,6
Montpelier,05602,44.25786,-72.56236,2019,2,6
Montpelier,05602,44.245023,-72.567105,2018,11,6
Montpelier,05602,44.269764,-72.581363,2018,10,6
Montpelier,05602,44.24248,-72.56091,2018,9,6
Montpelier,05602,44.27608,-72.57507,2018,9,6
Montpelier,05602,44.27252,-72.56639,2018,8,6
Montpelier,05602,44.26395,-72.56996,2018,3,6
Montpelier,05602,44.264914,-72.567642,2018,1,6
Montpelier,05602,44.2494,-72.57956,2018,1,6
Montpelier,05602,44.25376,-72.56745,2017,11,6
Montpelier,05602,44.28207,-72.57325,2017,6,6
Montpelier,05602,44.26527,-72.56604,2017,6,6
Montpelier,05602,44.267476,-72.587834,2017,4,6
Montpelier,05602,44.273939,-72.587921,2017,3,6
Montpelier,05602,44.266,-72.56733,2016,7,6
Montpelier,05602,44.263253,-72.572814,2016,5,6
Montpelier,05602,44.242213,-72.561683,2014,10,6
Montpelier,05602,44.23825,-72.56314,2014,9,6
Montpelier,05602,44.26834,-72.56003,2012,9,6.21
Montpelier,05602,44.24372717,-72.56088267,2012,9,6.52
Montpelier,05602,44.26262,-72.56772,2013,10,6.56
Montpelier,05602,44.25989,-72.54951,2012,7,6.98
Montpelier,05602,44.26886,-72.58506,2015,6,7
Montpelier,05602,44.253813,-72.570092,2018,11,7.2
Montpelier,05602,44.27395,-72.59184,2013,12,7.46
Montpelier,05602,44.29529083,-72.58157133,2012,11,7.46
Montpelier,05602,44.27923,-72.57587,2019,4,7.6
Montpelier,05602,44.25635,-72.57157,2019,3,7.6
Montpelier,05602,44.26929,-72.58345,2019,2,7.6
Montpelier,05602,44.27712,-72.57383,2018,10,7.6
Montpelier,05602,44.27629,-72.59173,2018,7,7.6
Montpelier,05602,44.26313299,-72.56834585,2018,7,7.6
Montpelier,05602,44.25956,-72.560344,2018,7,7.6
Montpelier,05602,44.24474,-72.52901,2018,4,7.6
Moretown,05602,44.2727085,-72.64331183,2017,5,7.6
Montpelier,05602,44.27623,-72.58987,2016,7,7.6
Montpelier,05602,44.28908,-72.56994,2015,5,7.6
East Montpelier,05602,44.299949,-72.5628105,2019,5,7.6
East Montpelier,05602,44.28748517,-72.5564595,2018,11,7.6
Montpelier,05602,44.27439,-72.58626,2019,6,7.6
Montpelier,05602,44.2763,-72.58932,2014,12,8
Montpelier,05602,44.272231,-72.57165,2014,1,9.88
Montpelier,05602,44.2458,-72.57281,2019,6,10
Montpelier,05602,44.25585,-72.56972,2019,4,10
Montpelier,05602,44.27153,-72.58717,2019,2,10
Montpelier,05602,44.27623,-72.57538,2019,1,10
Montpelier,05602,44.26642,-72.57278,2018,10,10
Montpelier,05602,44.26347,-72.57292,2016,5,10
Montpelier,05602,44.25926054,-72.55741644,2016,3,10
Montpelier,05602,44.25577,-72.55099,2016,3,10
Montpelier,05602,44.25988,-72.55631,2015,4,10
Montpelier,05602,44.25283,-72.56752,2014,9,11
Montpelier,05602,44.259505,-72.553988,2018,1,11.4
Montpelier,05602,44.27642,-72.57569,2016,12,11.4
Montpelier,05602,44.27085,-72.58063,2016,11,11.4
Montpelier,05602,44.265444,-72.57042,2016,6,11.4
Montpelier,05602,44.27350817,-72.572463,2018,5,11.8
Montpelier,05602,44.28096,-72.56166,2018,11,13.6
Montpelier,05602,44.26371,-72.56262,2018,10,15
Montpelier,05602,44.27312,-72.58994,2017,10,15
Montpelier,05602,44.25739767,-72.57446417,2012,2,15.3
Montpelier,05602,44.24485,-72.56034,2010,6,24.78
Moretown,05602,44.26077,-72.67232,2017,11,3.8
Moretown,05602,44.25958,-72.67201,2018,9,5
Moretown,05602,44.23516,-72.82932,2018,10,6
Moretown,05660,44.26915,-72.73297,2001,3,0.8
Moretown,05660,44.278484,-72.725769,2011,6,1.6
Moretown,05660,44.2466071,-72.6787159,2012,9,2.2
Moretown,05660,44.2964,-72.70572,2009,7,2.57
Moretown,05660,44.26019,-72.75645,2012,7,2.99
Moretown,05660,44.320525,-72.738892,2018,8,3
Moretown,05660,44.223133,-72.752373,2013,9,3.3
Moretown,05660,44.243856,-72.730435,2017,5,3.8
Moretown,05660,44.273492,-72.718527,2011,8,3.8
Moretown,05660,44.2341,-72.751617,2011,8,3.9
Moretown,05660,44.24962817,-72.76150467,2010,2,3.99
Moretown,05660,44.2572299,-72.7330799,2005,10,4.3
Moretown,05660,44.274921,-72.753324,2012,10,4.7
Moretown,05660,44.24207,-72.77921,2013,11,4.96
Moretown,05660,44.24163683,-72.78601317,2012,11,4.97
Moretown,05660,44.2943,-72.69247,2019,6,5
Moretown,05660,44.2487,-72.7621,2017,3,5
Moretown,05660,44.25037533,-72.76286833,2016,8,5
Moretown,05660,44.2905,-72.69144,2016,5,5
Moretown,05660,44.24452,-72.73785,2019,6,5
Moretown,05660,44.2543973,-72.7238992,2011,11,5
Moretown,05660,44.24471341,-72.65863091,2013,10,5.6
Moretown,05660,44.24512599,-72.7841735,2011,9,5.84
Moretown,05660,44.32156381,-72.74159086,2019,8,6
Moretown,05660,44.293129,-72.690937,2017,10,6
Moretown,05660,44.239,-72.75058,2017,6,6
Moretown,05660,44.24190233,-72.786762,2012,8,6.21
Moretown,05660,44.277657,-72.7162479,2010,9,6.6
Moretown,05660,44.24686857,-72.77423345,2013,10,6.75
Moretown,05660,44.25693,-72.74279,2012,11,7.32
Moretown,05660,44.25747,-72.75879,2013,2,7.52
Moretown,05660,44.29433,-72.70327,2016,4,7.56
Moretown,05660,44.25425,-72.7559,2019,2,7.6
Moretown,05660,44.24424167,-72.783855,2018,4,7.6
Moretown,05660,44.26333,-72.73634,2016,10,7.6
Moretown,05660,44.24482387,-72.78382768,2012,2,7.6
Moretown,05660,44.320101,-72.73985783,2016,9,7.75
Moretown,05660,44.32119467,-72.74236233,2015,10,8
Moretown,05660,44.25181,-72.75981,2018,1,10
Moretown,05660,44.2519665,-72.745482,2016,6,10
Moretown,05660,44.2674,-72.79402,2019,8,10
Moretown,05660,44.22256775,-72.75284886,2014,10,10
Moretown,05660,44.24462,-72.76509,2019,3,10.62
Moretown,05660,44.32347,-72.74353,2018,2,12
Moretown,05676,44.32109,-72.73919,2014,12,3.8
Moretown,05676,44.3202555,-72.74028267,2015,6,4
Moretown,05676,44.32075375,-72.74176735,2016,11,5
Morgan,05853,44.91109,-71.99097,2018,11,6
Morgan,05853,44.91147,-72.011,2018,10,7.6
Morgan,05872,44.90755,-72.01885,2017,7,10
Morristown,05661,44.53457,-72.5675,2017,5,3
Morristown,05661,44.53886,-72.5704,2017,9,3.8
Morristown,05661,44.56429,-72.66569,2016,5,3.8
Morristown,05661,44.5546,-72.6067,2018,5,5
Morristown,05661,44.55917,-72.5984,2017,9,5
Morristown,05661,44.51041,-72.588,2017,8,5
Morristown,05661,44.55886,-72.5805,2017,3,5
Morristown,05661,44.57929083,-72.65253133,2016,1,5
Morristown,05661,44.5562994,-72.6227584,2018,6,5.22
Morristown,05661,44.53655,-72.621217,2018,11,6
Morristown,05661,44.57825,-72.5968,2017,6,6
Morristown,05661,44.57388817,-72.6368975,2018,5,6
Morristown,05661,44.565263,-72.581562,2018,9,6.24
Morristown,05661,44.54738,-72.6195,2017,6,7.6
Morristown,05661,44.53754,-72.5933,2017,3,7.6
Morristown,05661,44.54938,-72.66091,2019,3,7.6
Morristown,05661,44.58670767,-72.64275,2014,9,8
Morristown,05661,44.57244,-72.64065,2019,7,9.44
Morristown,05661,44.57806,-72.5906,2018,7,10
Morristown,05661,44.51809,-72.6233,2018,4,10
Morristown,05661,44.56838,-72.6037,2018,4,14.4
Mount Holly,05730,43.4226935,-72.84001633,2013,4,2.77
Mount Holly,05730,43.40048,-72.81461,2016,7,2.86
Mount Holly,05730,43.42068417,-72.8333425,2017,6,3
Mount Holly,05730,43.42272617,-72.84237317,2014,7,3.19
Mount Holly,05730,43.41084,-72.7956,2013,4,3.3
Mount Holly,05730,43.42857533,-72.81436817,2015,3,4.5
Mount Holly,05730,43.393,-72.79917,2013,8,4.56
Mount Holly,05730,43.42336,-72.83882,2013,6,4.9
Mount Holly,05730,43.43944,-72.82465267,2016,4,6.5
Mount Holly,05730,43.432003,-72.81016,2014,9,7.5
Mount Holly,05730,43.44265067,-72.84090533,2019,4,7.6
Mount Holly,05742,43.448815,-72.862192,2015,8,5
Mount Holly,05758,43.4026,-72.8161,2013,4,1.9
Mount Holly,05758,43.45852067,-72.77599233,2015,5,3
Mount Holly,05758,43.47039,-72.7406,2014,12,3.5
Mount Holly,05758,43.46834,-72.74106,2014,12,3.6
Mount Holly,05758,43.47258,-72.81531,2016,7,4
Mount Holly,05758,43.46832167,-72.77210833,2019,7,5
Mount Holly,05758,43.46832167,-72.77210833,2019,7,5
Mount Holly,05758,43.465185,-72.8517935,2018,4,5
Mount Holly,05758,43.4493,-72.8383,2015,2,5
Mount Holly,05758,43.47683935,-72.762873,2017,6,5.17
Mount Holly,05758,43.44875,-72.7796,2015,10,6
Mount Holly,05758,43.44692,-72.77658,2019,1,7.6
Mount Holly,05758,43.46779,-72.76162,2018,10,7.6
Mount Holly,05758,43.44637,-72.82582,2014,7,7.71
Mount Holly,05758,43.444256,-72.7755615,2014,8,8
Mount Holly,05758,43.41584167,-72.800835,2011,8,8.4
Mount Holly,05758,43.43897,-72.76924,2019,7,8.96
New Haven,05472,44.08077117,-73.1032795,2017,1,3
New Haven,05472,44.104417,-73.12267183,2016,8,3
New Haven,05472,44.11896,-73.19177,2014,11,3.01
New Haven,05472,44.07,-73.10973,2013,4,3.1
New Haven,05472,44.05265217,-73.11632117,2018,9,3.5
New Haven,05472,44.14475,-73.17925,2018,6,3.6
New Haven,05472,44.08349517,-73.14253617,2013,5,3.7
New Haven,05472,44.08363,-73.14727,2016,1,3.8
New Haven,05472,44.164729,-73.151651,2014,12,3.87
New Haven,05472,44.14613733,-73.17879467,2014,1,3.99
New Haven,05472,44.08184333,-73.14417833,2018,6,4
New Haven,05472,44.10715,-73.11646917,2013,12,4.62
New Haven,05472,44.08311,-73.11765167,2014,4,4.75
New Haven,05472,44.057085,-73.115155,2013,4,4.81
New Haven,05472,44.054615,-73.11592,2013,4,4.81
New Haven,05472,44.14148,-73.16686,2013,4,4.9
New Haven,05472,44.1043,-73.12683,2017,3,5
New Haven,05472,44.05574,-73.1155,2016,11,5
New Haven,05472,44.11924,-73.12471,2016,7,5
New Haven,05472,44.07022,-73.17518,2015,8,5
New Haven,05472,44.091713,-73.104786,2018,10,5
New Haven,05472,44.061201,-73.148917,2013,4,5.02
New Haven,05472,44.08817367,-73.15185683,2013,12,5.59
New Haven,05472,44.08767,-73.10506983,2017,2,6
New Haven,05472,44.14289,-73.16905,2017,1,6
New Haven,05472,44.05954,-73.11481,2015,12,6
New Haven,05472,44.08655,-73.16988,2014,8,6
New Haven,05472,44.06737,-73.1684,2014,1,6
New Haven,05472,44.071119,-73.219436,2013,12,6.04
New Haven,05472,44.07756,-73.17859,2014,1,6.06
New Haven,05472,44.106971,-73.117957,2013,4,6.4
New Haven,05472,44.14571,-73.15701,2017,2,7
New Haven,05472,44.156291,-73.146918,2019,7,7.2
New Haven,05472,44.09106,-73.24617,2015,11,7.5
New Haven,05472,44.06707,-73.17546,2015,5,7.5
New Haven,05472,44.07017,-73.21709,2013,5,7.5
New Haven,05472,44.12024767,-73.152467,2016,8,7.56
New Haven,05472,44.06194233,-73.16707133,2018,1,7.6
New Haven,05472,44.14289,-73.16905,2017,8,7.6
New Haven,05472,44.14446,-73.16937,2016,11,7.6
New Haven,05472,44.1245,-73.1527,2016,8,7.6
New Haven,05472,44.08254,-73.19014,2016,11,8.75
New Haven,05472,44.088732,-73.108988,2018,10,9
New Haven,05472,44.081707,-73.192891,2014,6,9
New Haven,05472,44.11347,-73.17666,2013,12,9.1
New Haven,05472,44.10047,-73.14455,2017,4,10
New Haven,05472,44.122934,-73.156654,2017,1,10
New Haven,05472,44.13833,-73.15604,2016,12,10
New Haven,05472,44.12191367,-73.15298017,2013,4,11
New Haven,05472,44.12829,-73.15211,2019,4,11.4
New Haven,05472,44.165933,-73.148109,2017,7,11.4
New Haven,05472,44.10075,-73.11849,2017,12,15
New Haven,05472,44.08301287,-73.17904729,2017,12,15
New Haven,05492,44.14316,-73.17926,2015,1,6
New Haven,05742,44.06875,-73.15202,2014,6,5
New Haven,05753,44.0698,-73.22084,2013,4,5.4
Newark,05871,44.65681,-71.9195,2018,11,5.32
Newbury,05051,44.04621,-72.0746,2014,9,5.23
Newbury,05051,44.13875,-72.18107,2019,9,7.6
Newbury,05033,44.10389,-72.14055,2014,9,7
Newbury,05051,44.05065,-72.09227,2015,2,2.61
Newbury,05051,44.04768,-72.14109,2017,3,3
Newbury,05051,44.07536,-72.12896,2015,9,3
Newbury,05051,44.08955,-72.09868,2014,8,3.59
Newbury,05051,44.11078,-72.07563,2015,5,4.59
Newbury,05051,44.06040067,-72.1223065,2015,6,4.75
Newbury,05051,44.08559,-72.0652,2014,6,5.7
Newbury,05051,44.071667,-72.055119,2017,12,6
Newbury,05051,44.158733,-72.153608,2015,3,6.53
Newbury,05081,44.13193,-72.0811,2018,9,3
Newbury,05081,44.16004,-72.06056,2019,7,3.36
Newbury,05081,44.1394,-72.0803,2016,6,6
Newbury,05085,44.057931,-72.12857,2011,5,2.62
Newbury,05085,44.069523,-72.143788,2016,7,3
Newbury,05085,44.04822,-72.13861,2013,6,4.28
Newbury,05085,44.053081,-72.11300933,2015,10,4.73
Newbury,05085,44.07110483,-72.14981133,2014,8,9
Newbury,05085,44.09379,-72.13715,2011,6,10.69
Newfane,05345,42.98797,-72.65724,2008,5,2.27
Newfane,05345,42.9517,-72.65624,2013,4,2.57
Newfane,05345,42.98826017,-72.70756133,2016,5,3
Newfane,05345,42.94616,-72.68022,2016,10,3.8
Newfane,05345,42.99851,-72.6711,2013,6,5
Newfane,05345,42.98947,-72.65361,2018,12,5.2
Newfane,05345,42.95392,-72.65563,2014,5,5.23
Newfane,05345,43.005465,-72.71200667,2018,8,5.8
Newfane,05345,42.95927,-72.65847,2013,5,7.1
Newfane,05345,42.96802,-72.658,2016,10,13.6
Newfane,05351,42.944,-72.72816,2018,7,7.6
Newfane,05351,42.93851,-72.69924,2013,4,7.6
Newfane,05362,42.95725667,-72.69973733,2013,4,3.9
Newfane,05362,42.94551,-72.66071,2008,8,5.42
Newfane,05362,42.95302,-72.70036,2013,4,5.8
Newfane,05362,42.95032,-72.66801,2016,3,7.6
Newfane,05362,42.94979,-72.66458,2017,10,10
Newport City,05855,44.9342,-72.23901,2013,6,1.23
Newport City,05855,44.94266,-72.23317,2019,4,3
Newport City,05855,44.94168117,-72.19204283,2010,1,3.12
Newport City,05855,44.95519,-72.19664,2019,4,3.6
Newport City,05855,44.94941,-72.1903,2018,9,3.8
Newport City,05855,44.93353,-72.2282,2018,12,4.6
Newport City,05855,44.94375,-72.192069,2018,5,4.6
Newport City,05855,44.95558,-72.19633,2019,1,5
Newport City,05855,44.94833,-72.195685,2018,2,5
Newport City,05855,44.92509,-72.20141,2019,6,6
Newport City,05855,44.94460294,-72.24332591,2018,10,6
Newport City,05855,44.93108717,-72.21733433,2019,8,7.6
Newport City,05855,44.9348,-72.12792,2019,6,7.6
Newport City,05855,44.95541117,-72.158412,2019,6,7.6
Newport City,05855,44.93341,-72.22169,2019,3,7.6
Newport City,05855,44.93117,-72.21798,2019,1,7.6
Newport City,05855,44.90775333,-72.183905,2018,10,7.6
Newport City,05855,44.94538,-72.19984,2018,10,7.6
Newport City,05855,44.95367583,-72.200488000000007,2018,5,7.6
Newport City,05855,44.95367583,-72.200488000000007,2018,5,7.6
Newport City,05855,44.93116933,-72.2299705,2018,6,8
Newport City,05857,44.948957,-72.191275,2008,6,2.96
Newport City,05857,44.95241033,-72.31572817,2018,6,5
Newport City,05857,44.96686033,-72.18412533,2015,7,6
Newport City,05857,44.947596,-72.198074,2015,11,10
Newport Town,05857,44.931763,-72.247417,2018,9,7.6
Newport Town,05857,44.95273,-72.24377,2018,4,20.72
Newport Town,05857,44.98723872,-72.26849221,2013,10,2.85
Newport Town,05857,44.92505667,-72.18990483,2018,9,5
Newport Town,05857,44.945068,-72.3087325,2019,4,6
Newport Town,05857,44.95864806,-72.20139765,2019,3,6
Newport Town,05857,44.93414,-72.12824,2018,11,6
Newport Town,05857,44.929887,-72.243811,2018,10,6
Newport Town,05857,44.95219917,-72.30286083,2017,12,6
Newport Town,05857,44.98266,-72.2435,2017,12,6
Newport Town,05857,44.98346533,-72.25135617,2017,4,6
Newport Town,05857,44.98881,-72.28678,2016,7,6.38
Newport Town,05857,44.9597,-72.26444,2012,10,6.99
Newport Town,05857,44.91896,-72.32208,2019,5,7.6
Newport Town,05857,44.95888,-72.17324,2019,1,7.6
Newport Town,05857,44.96792,-72.18062,2018,11,7.6
Newport Town,05857,44.93728,-72.12567,2018,12,10
Newport Town,05857,44.92954567,-72.34195233,2012,10,15.73
North Hero,05474,44.908857,-73.233148,2012,4,1.34
North Hero,05474,44.77197,-73.30853,2013,10,3.73
North Hero,05474,44.77409467,-73.31077967,2018,5,3.8
North Hero,05474,44.90597,-73.23617,2018,5,4
North Hero,05474,44.81211,-73.31108,2012,3,4.56
North Hero,05474,44.77542517,-73.31009967,2013,8,4.66
North Hero,05474,44.849077,-73.284044,2018,12,5
North Hero,05474,44.77762,-73.30806,2018,7,5
North Hero,05474,44.7749195,-73.3088235,2018,7,5
North Hero,05474,44.8499794,-73.26284027,2019,5,5.76
North Hero,05474,44.779214,-73.303315,2018,2,6
North Hero,05474,44.89583,-73.24288,2017,9,6
North Hero,05474,44.8100585,-73.29910167,2017,8,6
North Hero,05474,44.779727,-73.32223967,2014,7,6
North Hero,05474,44.843504,-73.26573717,2013,8,6.21
North Hero,05474,44.80592,-73.30616,2013,6,7.46
North Hero,05474,44.78388,-73.29257,2019,8,7.6
North Hero,05474,44.81009883,-73.31191833,2018,1,7.6
North Hero,05474,44.85035,-73.27482,2018,7,7.83
North Hero,05474,44.82533,-73.3095,2013,8,18.7
Northfield,05663,44.114515,-72.720333,2008,11,1.1
Northfield,05663,44.1491,-72.6626,2018,4,3
Northfield,05663,44.19806417,-72.718624,2014,5,3.42
Northfield,05663,44.13386,-72.74281,2016,3,3.8
Northfield,05663,44.14476,-72.6581,2017,11,3.8
Northfield,05663,44.15308,-72.71224,2013,7,3.9
Northfield,05663,44.098679,-72.636162,2012,10,4
Northfield,05663,44.14227,-72.73023,2014,4,4.28
Northfield,05663,44.14725,-72.73294,2013,7,4.3
Northfield,05663,44.17042,-72.649,2015,7,4.48
Northfield,05663,44.13116,-72.74298,2019,2,4.72
Northfield,05663,44.18267,-72.7338,2015,5,5
Northfield,05663,44.13775,-72.6576,2017,8,5
Northfield,05663,44.12298,-72.71338,2013,3,5.5
Northfield,05663,44.13317667,-72.70682533,2016,10,6
Northfield,05663,44.16721,-72.6505,2018,3,6
Northfield,05663,44.15325,-72.6624,2017,9,6
Northfield,05663,44.11902504,-72.68659815,2018,8,6
Northfield,05663,44.106243,-72.683563,2011,8,6.4
Northfield,05663,44.12464,-72.7128,2017,10,7.6
Northfield,05663,44.12979267,-72.7167345,2013,3,8.4
Northfield,05663,44.08652,-72.65025,2018,9,10
Northfield,05663,44.12503291,-72.68344343,2017,6,10
Northfield,05669,44.09120461,-72.64910278,2018,9,7.6
Norton,05907,45.00278,-71.76157,2019,4,5
