"","GEOID","City","Unit","Area","PopDensity","HomeOwn","SingleFamily","Edu","HomeValue","Income","White","Wealth","Gini"
"116","5001570525","Stowe",2105,188170007.168065,2.35212830493592e-05,0.693111638954869,0.656888888888889,0.591795754446357,395500,59770,0.941482150926344,0.784455490284681,0.6301
"117","5001577425","Waterville",273,42382562.6498214,1.51949282850341e-05,0.879120879120879,0.762135922330097,0.298136645962733,168800,69554,0.981366459627329,0.795031055900621,0.376
"118","5001585375","Wolcott",707,101250148.278505,1.81826894212149e-05,0.835926449787836,0.666666666666667,0.234123947972456,205900,65089,0.986420423682781,0.858229223248235,0.3681
"119","5001707375","Bradford",1168,77261746.931409,3.51144014697019e-05,0.717465753424658,0.637155297532656,0.236719958741619,173800,52333,0.971986730556579,0.752075471698113,0.4077
"120","5001707600","Braintree",486,99273383.1816747,1.04962676460124e-05,0.911522633744856,0.628571428571429,0.243023255813953,168500,62813,0.99232245681382,0.85700575815739,0.3532
"121","5001709325","Brookfield",557,106781818.671983,1.20619784905194e-05,0.877917414721723,0.781437125748503,0.422366992399566,246100,61761,0.900621118012422,0.819173811379579,0.3554
"122","5001713525","Chelsea",557,103335239.292084,1.27255717314697e-05,0.784560143626571,0.728571428571429,0.261538461538462,154200,52303,0.939923954372624,0.776736924277908,0.3876
"123","5001715700","Corinth",660,125512410.937362,1.20147480933386e-05,0.846969696969697,0.64,0.323792486583184,168800,52500,0.938328912466843,0.76215856095936,0.4187
"124","5001725675","Fairlee",471,54859554.5582157,1.8118995095835e-05,0.789808917197452,0.7,0.322997416020672,218200,52128,0.961770623742455,0.839034205231388,0.3911
"125","5001748175","Newbury",951,167005816.452546,1.34186943161753e-05,0.741324921135647,0.682926829268293,0.296064959400375,162200,55125,0.965194109772423,0.714413208389112,0.44
"126","5001753425","Orange",424,100869172.001114,1.02013328709453e-05,0.94811320754717,0.702194357366771,0.126225490196078,187500,68906,0.98153547133139,0.9130859375,0.3578
"127","5001758075","Randolph",1783,124720915.876503,3.74355814114066e-05,0.71845204711161,0.654784240150094,0.331599479843953,197700,61902,0.987149282501606,0.822149225715626,0.3909
"128","5001770675","Strafford",462,114438155.520821,9.21895319964373e-06,0.885281385281385,0.864615384615385,0.540272614622057,308200,90179,0.925118483412322,0.927014218009479,0.4197
"129","5001772400","Thetford",1155,114164174.431006,2.23450133346488e-05,0.856277056277056,0.762376237623762,0.498668087373468,248900,75820,0.97843982751862,0.823924200552704,0.4075
"130","5001773075","Topsham",433,126604968.964483,8.44358644643631e-06,0.836027713625866,0.672077922077922,0.236907730673317,165400,56797,0.941066417212348,0.79696394686907,0.3614
"131","5001773675","Tunbridge",548,115458533.423585,1.06098697400375e-05,0.824817518248175,0.798833819241982,0.331910352187833,233600,58571,0.986122448979592,0.865683865683866,0.443
"132","5001774950","Vershire",286,94518351.3853979,7.25784982434617e-06,0.898601398601399,0.804347826086957,0.272394881170018,170400,57500,0.934402332361516,0.827433628318584,0.2791
"133","5001776750","Washington",513,100335991.015906,1.14913899621245e-05,0.902534113060429,0.56980056980057,0.174353205849269,167300,62009,0.925411968777103,0.854275741710297,0.276
"134","5001779975","West Fairlee",392,59246239.7995056,1.50895652285339e-05,0.737244897959184,0.558823529411765,0.21283255086072,143800,54375,0.968680089485459,0.857948139797069,0.4511
"135","5001784175","Williamstown",1433,104607728.074647,3.32289025292622e-05,0.792044661549198,0.584632516703786,0.126990144048522,175900,62117,0.994533947065593,0.84867663981588,0.3809
"136","5001900475","Albany",415,99985287.8794253,9.42138608568073e-06,0.906024096385542,0.728301886792453,0.281733746130031,160600,47679,0.973460721868365,0.698513800424628,0.4026
"137","5001903550","Barton",1192,116114228.002221,2.34941061654203e-05,0.781040268456376,0.630229419703104,0.188707280832095,117900,46087,0.941715542521994,0.730232558139535,0.3932
"138","5001909850","Brownington",439,73751730.6028897,1.40742460077178e-05,0.888382687927107,0.637630662020906,0.165007112375533,137900,48025,0.952793834296724,0.712621359223301,0.3726
"139","5001913150","Charleston",443,100782572.294126,1.00414186397878e-05,0.792325056433409,0.618705035971223,0.111416781292985,160400,47917,0.965415019762846,0.718718718718719,0.3725
"140","5001916150","Coventry",440,71434812.8197311,1.37887951423025e-05,0.777272727272727,0.651296829971182,0.180371352785146,196600,57500,0.968527918781726,0.861928934010152,0.3673
"141","5001916300","Craftsbury",466,102698467.611372,1.10907204994544e-05,0.84549356223176,0.696875,0.441441441441441,169100,56719,0.95171202809482,0.878585086042065,0.3935
"142","5001917350","Derby",1848,148456363.465881,2.89512682357182e-05,0.793831168831169,0.714983713355049,0.22304,176500,55900,0.960912052117264,0.81924882629108,0.4328
"143","5001928075","Glover",446,99497612.3135492,1.0512815088504e-05,0.901345291479821,0.787234042553192,0.356532356532357,173000,46000,0.992351816443595,0.705410821643287,0.4185
"144","5001930175","Greensboro",314,101754509.913219,7.18395676637261e-06,0.837579617834395,0.811111111111111,0.486136783733826,257700,52500,1,0.839080459770115,0.4734
"145","5001933775","Holland",273,98430067.1409398,5.65883998841984e-06,0.897435897435897,0.638418079096045,0.181818181818182,168100,46161,0.978456014362657,0.755834829443447,0.4517
"146","5001935575","Irasburg",501,104864643.767578,1.219667520003e-05,0.854291417165669,0.622691292875989,0.141614906832298,160700,47596,0.978889757623143,0.72869429241595,0.3849
"147","5001936325","Jay",261,87985750.7026524,7.12615389415662e-06,0.885057471264368,0.723926380368098,0.341288782816229,204500,70536,0.974481658692185,0.888357256778309,0.405
"148","5001940525","Lowell",365,144807372.445609,5.43480616151366e-06,0.684931506849315,0.668067226890756,0.179365079365079,171400,50625,0.966963151207116,0.820838627700127,0.379
"149","5001946450","Morgan",236,86924547.4040199,5.7521150806346e-06,0.932203389830508,0.846590909090909,0.236658932714617,166900,44063,0.986,0.824,0.5081
"150","5001948850","Newport City",1942,19736855.1124298,0.00021811985625252,0.534500514933059,0.508602150537634,0.175200493522517,117700,37500,0.946109175377468,0.706936866718628,0.4877
"151","5001948925","Newport Town",1201,112235826.027553,2.33526146932492e-05,0.895920066611157,0.763125763125763,0.169370229007634,190100,64063,0.979397176650133,0.819534528805799,0.4208
"152","5001973525","Troy",612,93166015.6889641,1.53274774008518e-05,0.763071895424837,0.534117647058823,0.15948275862069,145300,45833,0.974789915966387,0.688951442646024,0.4267
"153","5001980200","Westfield",249,103794388.211928,5.92517582688856e-06,0.85140562248996,0.715736040609137,0.167019027484144,179700,47344,0.941463414634146,0.796084828711256,0.482
"154","5001981700","Westmore",136,96953755.2802788,2.71263345333769e-06,0.926470588235294,0.811764705882353,0.303418803418803,221400,40000,1,0.67680608365019,0.4877
"155","5002105200","Benson",376,117840732.833218,7.10280715229955e-06,0.819148936170213,0.725888324873096,0.246006389776358,173500,57692,0.968936678614098,0.773447015834348,0.3822
"156","5002107750","Brandon",1676,103702655.969445,3.64021534907677e-05,0.668257756563246,0.692817679558011,0.299890550893834,173100,60813,0.982516556291391,0.838675496688742,0.4806
"157","5002111950","Castleton",1837,109609381.285574,4.15475386010535e-05,0.707131192161132,0.776878612716763,0.296241709653648,184100,44180,0.974088713219148,0.740256273358249,0.435
"158","5002114350","Chittenden",514,191015111.311594,7.27167599705864e-06,0.869649805447471,0.859116022099447,0.420258620689655,223100,74531,0.985601151907847,0.90658942795076,0.3823
"159","5002114500","Clarendon",1029,81574589.2525039,2.89060603504985e-05,0.84645286686103,0.726744186046512,0.282316442605998,204800,63750,0.983460559796438,0.853689567430025,0.3892
"160","5002116825","Danby",521,107086603.816963,1.24478688508828e-05,0.833013435700576,0.751351351351351,0.272822665267576,201300,57083,1,0.787057938299473,0.4938
"161","5002125375","Fair Haven",1028,46549008.5059962,5.55328691838198e-05,0.722762645914397,0.574155653450808,0.187709497206704,147100,54250,0.995357833655706,0.800471327572663,0.3914
"162","5002134450","Hubbardton",252,74413624.5411454,8.14366997625449e-06,0.900793650793651,0.81437125748503,0.398678414096916,203600,63125,0.971947194719472,0.881188118811881,0.4337
"163","5002135425","Ira",162,58708193.016397,7.2221606255464e-06,0.950617283950617,0.834645669291339,0.185534591194969,215000,62500,0.976415094339623,0.837264150943396,0.3615
